"m","reps","seed","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10"
0.0001,11,8710435535934372864,0.0006054119,0.00152469825,0.00174822665,0.0003697337,0.00127143115,0.0014990639,0.00143314215,0.0014392099,0.00141008675,0.0009634275
0.001,11,4601389804904741376,0.0017771793,0.00201314425,0.00178368255,0.001797554,0.00167767455,0.00172822005,0.00173888595,0.00148198575,0.00200771395,0.0016944638
0.01,11,5187297961685890048,0.0020308755,0.0019604914,0.00208598495,0.00201501185,0.00191931995,0.00193092475,0.0019568023,0.0021186145,0.0021686494,0.0019410524
0.015,11,3238778685393645056,0.0017633118,0.00177685265,0.0017850448,0.00176963265,0.00172527805,0.00165533105,0.00172220155,0.0017504337,0.00186124885,0.0016487677
0.1,11,7346556420612801536,0.0020702894,0.0021063596,0.0020531981,0.0020623463,0.00207370285,0.00207977245,0.0020782611,0.00205648245,0.0021460727,0.0020334269
0.15,11,4086436538621450752,0.0017821986,0.0017754029,0.0017427436,0.00181456325,0.0017915598,0.00177620255,0.00185508745,0.00175307265,0.0017197481,0.0017516253
0.2,11,7979645365740851200,0.0019343109,0.00192938335,0.00193530335,0.00197408145,0.0019419339,0.00196066065,0.0019051583,0.0019308428,0.00198749885,0.00191103465
0.3,11,8873222571036478464,0.0019666189,0.0021170604,0.00203679575,0.0020051841,0.0021005685,0.00207688145,0.00202438595,0.0020351746,0.00206492085,0.002087958
0.4,11,5811513400580501504,0.00184158735,0.00182485205,0.0018732895,0.00185450355,0.0018877115,0.0018583813,0.00182318655,0.0017677151,0.0018969122,0.0018186574
0.5,11,7536044274192601088,0.00195097145,0.00204611825,0.00200108055,0.00203467565,0.0020535968,0.00209998925,0.00199051385,0.00206976705,0.0019602047,0.00200688005
0.00001,11,9013321008896822272,0,0,0,0,0,0,0.001277041,0,0,0
0.000001,11,8605598097078835200,0.00182341375,0,0,0,0,0,0,0.00124774535,0,0
0.0001,12,495169795605692416,0.00125687725,0.00153454,0.001246258,0.00135933565,0.00128121385,0.0013273285,0.0019887126,0.00117510205,0.00142243565,0.0005298035
0.001,12,4884750251242099712,0.001471847,0.0017733377,0.0014871075,0.00176413295,0.00175447935,0.0018762101,0.0017958243,0.00181119155,0.00180497545,0.0015017527
0.01,12,733542556154922496,0.001993229,0.0022055193,0.0021304134,0.0021579423,0.00209263345,0.00181159455,0.00200643705,0.0019852359,0.00194656785,0.00199937175
0.015,12,4796476672743853056,0.001924857,0.00196581415,0.00206446085,0.0019210547,0.00190189985,0.00190880645,0.0019205709,0.00190057065,0.0019138689,0.00187992815
0.1,12,6910339085037816832,0.0018595716,0.0018060848,0.00180313555,0.00190442005,0.00179561245,0.00188493285,0.0018528228,0.00180488435,0.00179266565,0.0018254588
0.15,12,3720288388171451392,0.0018696346,0.0019006243,0.00188443315,0.00194657705,0.00197558705,0.00190852675,0.0019181262,0.00187932765,0.00195372535,0.00189177135
0.2,12,780287439223614464,0.0017642056,0.0018899193,0.00184435735,0.0018660059,0.0018412823,0.0019002474,0.00188774,0.0018675988,0.001876675,0.0018374225
0.3,12,466383595550254528,0.0017970955,0.00184055805,0.00190799195,0.0018550535,0.00194186335,0.00195689055,0.00187907785,0.00183395935,0.00192737075,0.0018755726
0.4,12,3977330611942218240,0.00189729675,0.00199332265,0.00195187855,0.00195590905,0.00195554495,0.0019044599,0.0019047854,0.0018564048,0.0019720322,0.00197170405
0.5,12,4283920145402383360,0.00202320465,0.00203628845,0.00202384905,0.00203881825,0.0020025188,0.0020472683,0.00204753525,0.00209851475,0.0020854661,0.0019705237
0.0001,13,6274822724632039424,0.001388104,0.00095669575,0.0014036095,0.00096353895,0.00062886825,0.00101634655,0.00115091675,0.00060457045,0.001038583,0
0.001,13,6615627330910271488,0.00159288605,0.00146609185,0.0015332369,0.0018828642,0.001640108,0.0017094343,0.00170043975,0.0016249615,0.0016195474,0.00166210165
0.01,13,4139386024190120960,0.0018645795,0.00195999415,0.0018977452,0.0017816542,0.0018325931,0.00185196085,0.0016898762,0.0017809593,0.0019312325,0.0018951478
0.015,13,7441937473684435968,0.0018732448,0.0019692462,0.0019550672,0.00204864185,0.00199306735,0.00203663095,0.00202619925,0.0021193715,0.00197410435,0.00207069175
0.1,13,4827328271017067520,0.00195048245,0.00205489265,0.0020333446,0.0019925621,0.00198735595,0.00199893405,0.00194360635,0.00198894545,0.00199674675,0.00200914955
0.15,13,9115333379633997824,0.0017826522,0.0017826014,0.00179118565,0.00179943935,0.00180005275,0.00168676225,0.00175716155,0.0017570389,0.00174870565,0.0018473494
0.2,13,5319228130535091200,0.00197753775,0.0018918906,0.0020757669,0.0021403241,0.0020940894,0.00201983735,0.0020427938,0.00200877495,0.00198364975,0.0020657645
0.3,13,8884799719472974848,0.00187959475,0.00186268905,0.0018204459,0.0018827058,0.00178714975,0.0018705379,0.0018262862,0.0018984498,0.00183527075,0.00186721715
0.4,13,4278729980348470784,0.00201286435,0.00201851615,0.0020160823,0.0019944246,0.00205793955,0.0020667695,0.0020226177,0.0019574996,0.0020507267,0.00203736245
0.5,13,2412622681582091264,0.00174366265,0.00178938785,0.00177379705,0.00175292815,0.0017429298,0.0017932015,0.00177569585,0.00174798025,0.00181610805,0.001777626
0.00001,13,3139726806552240640,0,0,0,0.0012100691,0,0,0,0,0,0
0.000001,13,608318885871083264,0,0.00156493025,0.00113581945,0,0,0,0,0,0,0
0.0001,14,4921312713927619584,0.00164260965,0.0012732426,0.00076364795,0.00162156515,0.0008298929,0.0015295921,0.0012437394,0.00105162315,0.0012365599,0.0013580233
0.001,14,6954662505932600320,0.0018137202,0.00163377695,0.00156736395,0.0017802145,0.00187311205,0.0018280667,0.0016739711,0.0017383846,0,0.00160557335
0.01,14,5559927568755883008,0.00194919395,0.0017785136,0.0017506372,0.0019444202,0.0018008948,0.00192362535,0.00189297815,0.0020458428,0.0020755616,0.0019548814
0.015,14,7545444956899247104,0.00183165325,0.00199762515,0.00180325745,0.00194652635,0.0019218318,0.00178469695,0.00187601615,0.00196749225,0.0019469504,0.00186591635
0.1,14,7905179074905764864,0.0018571737,0.00179794155,0.0018134758,0.00172887435,0.0017760568,0.00175295825,0.00173705155,0.00175751945,0.0017026236,0.00183208895
0.15,14,3279252595140392448,0.0018760028,0.0018124187,0.0019823384,0.00203604085,0.00194084905,0.00186487795,0.00189203115,0.0019115577,0.00186689665,0.0019589579
0.2,14,8255483057991447552,0.0018321499,0.0018822332,0.0019780845,0.0019895189,0.0019016493,0.00183061035,0.001866123,0.00191431185,0.0019843424,0.0019344985
0.3,14,6760068649997121536,0.00186037535,0.00177397485,0.00187940735,0.0018647287,0.00190720115,0.0018264845,0.00175765455,0.0017937354,0.0018030996,0.0018507144
0.4,14,8942142043143852032,0.0019062967,0.0019402596,0.0018338493,0.00181298875,0.00178459295,0.0017996688,0.0018956617,0.00184551575,0.0018626084,0.00189209285
0.5,14,8815128457142866944,0.00194742645,0.00196926865,0.00191876935,0.001961897,0.0019904726,0.0019738796,0.0019757733,0.00195686625,0.00199747645,0.00193549235
0.00001,14,2253997399053900800,0,0,0,0,0,0,0.00159060795,0,0,0
0.000001,14,5917842232172169216,0,0,0.00172265135,0.0014885578,0,0,0.00125307655,0.00129059505,0,0
0.0001,15,2524890699333233152,0.00044899965,0.00096183095,0.00115838315,0.00098295985,0.0010133371,0.00100284225,0.00094640555,0.00161852035,0.0010100619,0.0002506573
0.001,15,8661594809708723200,0.0019073008,0.0020465813,0.0015365954,0.00169515595,0.0018037115,0.0015848506,0.00142655695,0.0015984741,0.00163087435,0.0017454675
0.01,15,3263172232984294400,0.00182428985,0.00188629295,0.0017852365,0.0017906364,0.0017230595,0.0018129343,0.001851148,0.001813898,0.0017657424,0.0017879193
0.015,15,8781532940961737728,0.00193784735,0.0017992814,0.001857214,0.0019974914,0.002022858,0.00183846535,0.0018491142,0.0019043272,0.0020030582,0.0017560157
0.1,15,5742909736126467072,0.0018053543,0.00181700415,0.0017553199,0.0018370028,0.0018041027,0.0017190249,0.0017830881,0.0017111478,0.00181315075,0.001759742
0.15,15,8427663686765752320,0.00181972355,0.0018682073,0.0017593631,0.0018547685,0.0019157296,0.001803271,0.00187187245,0.00176187015,0.0017682242,0.0017660784
0.2,15,8101528457191029760,0.00184235835,0.0017408699,0.0017871152,0.001754794,0.00174110395,0.0017173706,0.0017692077,0.001797971,0.0017289256,0.0018165742
0.3,15,3242703768794539520,0.0019229202,0.00187220185,0.00183321055,0.00193625685,0.00189338065,0.00186521775,0.00188317435,0.00192319515,0.001817843,0.00193575075
0.4,15,7494328328747508736,0.00201741865,0.00206543865,0.0019980736,0.00206666125,0.0020768814,0.0020640988,0.0020388482,0.0020413764,0.002096329,0.00206582555
0.5,15,6769411281270515712,0.00192985935,0.0019259032,0.001956418,0.00183005045,0.0018865393,0.00177568545,0.0018360586,0.00188909635,0.0019136912,0.0018617129
0.000001,15,6803631860971472896,0,0,0,0,0,0,0,0.00098856955,0,0.00122913975
0.0001,16,5671941399198350336,0.0009483153,0.000985158,0.0009939128,0.0012246012,0.00156629785,0.0002542676,0.00041489285,0.0001804893,0.00118388825,0.00153948555
0.001,16,1143857165759657984,0.0022406369,0.00135205465,0.00156439215,0.00193390325,0.00186804095,0.00189892095,0.00194904325,0.0015810235,0.002130845,0.0017040004
0.01,16,3574909376370968064,0.00192497585,0.0018423666,0.00204855105,0.0019916635,0.0020775286,0.0020023677,0.00212611725,0.00189185905,0.00204907905,0.0017746351
0.015,16,5678099542662599680,0.00182059515,0.00184660975,0.0018281498,0.00196240505,0.00202658245,0.00192968665,0.00193929,0.00182420845,0.0018802232,0.0019703581
0.1,16,4361962543213473792,0.00195822555,0.00178671535,0.0018057445,0.001871742,0.00190858185,0.00187987445,0.00190454835,0.0018510497,0.001852918,0.0018345952
0.15,16,4149858786889956864,0.00182891405,0.00192081805,0.001875961,0.00186981805,0.0018467452,0.00189058465,0.00186905005,0.0019079841,0.0018236653,0.0019525139
0.2,16,7313212324969367552,0.00177986915,0.00175858445,0.0017696482,0.00180024465,0.00178885845,0.00164438785,0.00165065625,0.0016885697,0.0017146867,0.00177793635
0.3,16,814395794837619712,0.00207223835,0.0020715924,0.00199546995,0.0020896214,0.0019815835,0.00203917415,0.00207366575,0.0020715956,0.0019954164,0.00203954815
0.4,16,5612008748986024960,0.0018770222,0.00186007475,0.00189058135,0.00183141775,0.0018445276,0.00187662575,0.00184259355,0.0018455197,0.0019258417,0.00186200515
0.5,16,4605458757948166656,0.0017863676,0.00178586465,0.0018172195,0.0018478937,0.0018573314,0.0017684869,0.001799499,0.0018296705,0.0018467959,0.00184807285
0.000001,16,3868015750324381696,0,0,0.0013405088,0,0,0,0.0010279888,0,0.0012079685,0
0.0001,17,6566597078822388736,0.001437262,0.0013525357,0.000848177,0.00136161885,0.0017498365,0,0.00161284415,0.0008119878,0.0012977638,0.00110733185
0.001,17,7136068930026448896,0.0019262322,0.00181764665,0.0019522191,0.00155359095,0.00125401885,0.0016548651,0.00157315245,0.00175733465,0.0020061369,0.0019216221
0.01,17,5577589458877901824,0.0017764643,0.00183242735,0.00179941665,0.00185667025,0.0018685741,0.00191212105,0.00173563245,0.00180140135,0.00182635665,0.0018946273
0.015,17,8421274461417435136,0.001790851,0.0017910918,0.00180956275,0.00178094955,0.0017342594,0.00180500505,0.0016413251,0.001881682,0.0018452696,0.00187140695
0.1,17,3920803267205371904,0.0021212787,0.00207654885,0.00210462355,0.00216347125,0.0020538541,0.0021843568,0.00211374295,0.0021109585,0.00198325325,0.0020282187
0.15,17,7920368404916904960,0.001993947,0.00204202605,0.00202970935,0.0020346835,0.0019618121,0.001995322,0.0020389408,0.0020216587,0.00196226555,0.001935001
0.2,17,1875923023071062528,0.0019059387,0.0019847884,0.00192139,0.0018542839,0.0019342157,0.00194526535,0.00188180465,0.0019062297,0.0018313515,0.00189434545
0.3,17,8775424928266033152,0.0019656091,0.0019873247,0.0019304383,0.0019422646,0.00196284465,0.00198267825,0.00198854295,0.00188621105,0.0018420992,0.0019615622
0.4,17,4168333337433847808,0.0020203319,0.0019954974,0.001994034,0.00199834425,0.00195272985,0.0020206863,0.0019596079,0.0019743735,0.00207831255,0.0020273244
0.5,17,2455918027529704448,0.001935898,0.0019755418,0.00208863135,0.00205930075,0.0019945971,0.0020205713,0.00198044445,0.00191030025,0.0020210261,0.00195043585
0.00001,17,6324639602312508416,0,0,0,0,0,0,0.00143609015,0,0,0
0.000001,17,5893176083351690240,0,0,0,0.00099109215,0,0,0,0,0.0013947555,0
0.0001,18,1872291739293081600,0.00156955225,0.0009453458,0.001413595,0.00068426085,0.00193733645,0.0011175673,0.0012057339,0.0012962066,0.0007568075,0.0013689332
0.001,18,154402464024366304,0.0018462878,0.0015686539,0.0018442192,0.0015453598,0.0016805902,0.00183756025,0.00151159315,0.00183174065,0.00201336795,0.001624203
0.01,18,725932662165387136,0.001884212,0.00177153035,0.0018625692,0.00174418135,0.00189105505,0.00183574225,0.00198392535,0.00187189725,0.0019277638,0.00186562765
0.015,18,5236231858693596160,0.00202456825,0.00206228445,0.00208901045,0.00207072855,0.002161457,0.00205500485,0.00215469865,0.002069623,0.0021618445,0.00211063055
0.1,18,8861885195565229056,0.0019610989,0.0019835304,0.00195995325,0.00198144665,0.0018737691,0.00194111855,0.0019630572,0.0018631845,0.00201381295,0.00195071185
0.15,18,1723077432889947648,0.0018202703,0.00190033335,0.0018644733,0.0017228367,0.00174246985,0.00173581825,0.0018296743,0.00182425895,0.00180813665,0.0018162683
0.2,18,1659048022947818240,0.00209681745,0.00203174445,0.00209320975,0.00207831445,0.0020991112,0.00203260595,0.00205083715,0.0020364906,0.0021381429,0.0020779183
0.3,18,7910571238012750848,0.0018340533,0.00183860855,0.00184096885,0.0018716433,0.00182070565,0.0018661983,0.00182730605,0.00183096755,0.00176469535,0.0018533864
0.4,18,8324001464990574592,0.0018294635,0.00188665755,0.00189204675,0.00188247,0.0018805736,0.0018463127,0.00183616765,0.0019930715,0.00198012745,0.0018304314
0.5,18,2115084194823648512,0.0019857329,0.0019466909,0.0019850816,0.00203285595,0.0020189018,0.0019427364,0.001965697,0.0020136421,0.0020081594,0.00199235265
0.00001,18,5028370304130108416,0.00134705955,0,0.0009598692,0,0,0,0,0,0,0
0.000001,18,5776211423405213696,0.0011090056,0.00194016125,0,0,0,0,0,0,0,0
0.0001,19,1203086625641550848,0.0014149592,0.0012729961,0.0014994335,0.0009304549,0.00188189295,0.0016190081,0.0014887236,0.00123233955,0.0018933452,0.00136023445
0.001,19,1659665333732715520,0.00166873005,0.00188257945,0.0017508377,0.00155209235,0.0017406177,0.001581949,0.0018447473,0.00173307575,0.00165800545,0.00185961865
0.01,19,4363246241751671296,0.00184042885,0.0018392706,0.0018908554,0.0018638597,0.0018457786,0.00203863295,0.00196197155,0.0018329529,0.0020236902,0.00200129855
0.015,19,5326307479134806016,0.0021787237,0.00201174585,0.0021649205,0.0020894189,0.0021724193,0.0020258328,0.0021240664,0.00203181735,0.0022036745,0.0022805237
0.1,19,1856230719432407552,0.00181892615,0.0018350107,0.0017820555,0.0017818466,0.00173016835,0.0018044052,0.0018387245,0.00185287705,0.00181551215,0.0018268387
0.15,19,7852980680416793600,0.001764901,0.001679483,0.0017050978,0.001692976,0.0016929794,0.00167081595,0.0017687508,0.0016334329,0.00171309205,0.00173850215
0.2,19,1237484439246074368,0.0017865172,0.0016830883,0.0017667483,0.00174091485,0.00179102325,0.0017762262,0.0017616742,0.0018285865,0.0018095402,0.00185529775
0.3,19,826886829123372800,0.00198891925,0.00204695745,0.00196844505,0.0019691294,0.00194238545,0.0019726692,0.00199868135,0.00198188325,0.00199086415,0.00195855065
0.4,19,7014219230609725440,0.0018305419,0.0018410816,0.0017776953,0.00185421755,0.00183719865,0.0019213342,0.00184657925,0.0018426728,0.0019198125,0.00182048895
0.5,19,4237624388473730048,0.0020671072,0.00203627365,0.0020069292,0.0021114721,0.00208945505,0.00208958655,0.00212730165,0.0019944609,0.0020028794,0.0021001292
0.00001,19,5605417759312131072,0,0,0,0,0,0,0,0.00160024635,0,0
0.000001,19,3479099056877826048,0,0,0,0,0.00111319495,0,0,0,0,0
0.0001,2,5650335723622605824,0.0017272339,0.0015476737,0.00153789595,0.00112426575,0.0007821427,0.00026350505,0.00127740255,0.00103077325,0.00093590725,0.0016087298
0.001,2,8068097542509304832,0.0016282621,0.00008940305,0.0014561986,0.00155053765,0.00143076485,0.0015506716,0.00145439615,0.0014805867,0.00132061115,0.00142121435
0.01,2,6837741917170629632,0.00200652465,0.00199131875,0.00194236885,0.00201727225,0.0019446869,0.00188332775,0.0018839921,0.0020011617,0.00198324515,0.0018700625
0.015,2,1645026944427518976,0.0019796591,0.0019597535,0.00189210595,0.00193205225,0.00194456915,0.0020130751,0.00196890535,0.00186096925,0.0019858719,0.00200768555
0.1,2,1210005894200427776,0.00207945405,0.00221346175,0.0021099598,0.0022288086,0.002046027,0.0020683969,0.0020391252,0.0021605622,0.00202750965,0.00208077705
0.15,2,6744002879967971328,0.0019633127,0.0020138277,0.0019696063,0.0020033911,0.00208719485,0.00206947355,0.0020909113,0.0020538685,0.00195667225,0.00195242195
0.2,2,775414008693811840,0.0019366695,0.00190232355,0.00199909725,0.0018829834,0.0019676857,0.0019244324,0.0020152296,0.0019555441,0.00195193,0.0019287342
0.3,2,3320788267617298944,0.00182204745,0.0018365892,0.0018722935,0.0018680153,0.0018021638,0.0018238971,0.001839204,0.0018894394,0.0018853454,0.00185998965
0.4,2,4762423446161495040,0.0020745756,0.0020048356,0.0020104511,0.00206425645,0.00207764825,0.0019842341,0.0020635048,0.00212733185,0.0020737192,0.00200623585
0.5,2,1580510205984994560,0.001968433,0.0019889112,0.00200865015,0.0019996343,0.00199787015,0.00198403335,0.0019075126,0.00198930335,0.00197752125,0.0019593881
0.00001,2,2699835297536155136,0,0.0014938451,0.0014405375,0.00137937945,0,0,0,0,0,0
0.000001,2,3334605900690678272,0,0,0,0,0,0,0.0015006636,0,0,0
0.0001,20,2902647590281827328,0.00134961565,0.0008935396,0.00147365935,0.0016956671,0.00115022275,0.00182468955,0.0013435198,0.00127066775,0.00135090575,0.00130815305
0.001,20,4024819799529827328,0.0017590652,0.00163393815,0.00177288805,0.00125050855,0.0017057274,0.0016317493,0.00144273,0.001571113,0.00170518035,0.0015116514
0.01,20,8575797952164785152,0.0018243021,0.00175864555,0.00189548485,0.0018386393,0.00175659025,0.0018097189,0.0018475674,0.0017948675,0.00188260235,0.00175232405
0.015,20,871632220208068352,0.00181182105,0.0018325779,0.00187143515,0.00191697505,0.0019799435,0.0019190785,0.00194184365,0.0018311163,0.0019491479,0.00185825745
0.1,20,768229904237593216,0.0021425464,0.00209789655,0.00208877845,0.002121407,0.00201471725,0.00210774625,0.00198016095,0.00202684235,0.00207420515,0.0020498359
0.15,20,6208318749785577472,0.00196288405,0.00204342015,0.0020217623,0.00204270475,0.00201349575,0.0019721298,0.0020056607,0.00192369095,0.00197046635,0.00205020585
0.2,20,4857625370682748928,0.00187706645,0.0018079186,0.0019031144,0.00187086675,0.0019154235,0.00184436895,0.00180765155,0.0019542074,0.00184956385,0.0017920334
0.3,20,2606649192194317824,0.00200427375,0.00192278125,0.00203140985,0.00197006265,0.0020062215,0.00198713495,0.002002801,0.0019726446,0.00202351485,0.0020494546
0.4,20,2684219886658723328,0.00192729095,0.00193085955,0.0019697075,0.0019329391,0.00201394785,0.00196212185,0.0018680174,0.0019626217,0.00199668275,0.0019906503
0.5,20,2610651800007987712,0.00201576785,0.00209907825,0.00211853145,0.0020962687,0.0020277423,0.0020930235,0.0021389796,0.00208103435,0.0021281469,0.0020091066
0.00001,20,5933166061512500224,0,0,0,0,0.0013341716,0,0,0,0,0
0.000001,20,6345281729912124416,0,0,0,0,0,0,0.00181148075,0,0.0014291151,0
0.0001,3,8406684296813285376,0.00075567015,0.00132737545,0.00104844535,0.00029197355,0.0006323268,0.00146222725,0.00136724495,0.0011465323,0.00025321595,0.00149918
0.001,3,3395677626859401216,0.00162804925,0.0018921312,0.0018067301,0.0021183599,0.00183189255,0.0018452492,0.0012066496,0.0021074788,0.0015920718,0.00161369755
0.01,3,8800484248737133568,0.00183986515,0.0019179395,0.001782726,0.00187904745,0.0021070242,0.001797372,0.00177875075,0.0019219139,0.0019706414,0.00181657735
0.015,3,1660670497914251264,0.0020348787,0.00206908035,0.00199502645,0.00214044665,0.00205470895,0.002102892,0.00211639835,0.00206430985,0.0020819993,0.00213795265
0.1,3,2364288016907025920,0.00210028785,0.00204565135,0.00207383365,0.00209418235,0.0020442412,0.00204502465,0.00206483005,0.0020954171,0.00208362235,0.0020580015
0.15,3,4800892777008807936,0.0017914132,0.00185250155,0.00176360795,0.0018950197,0.0018065549,0.0018913498,0.00183742915,0.0018481827,0.00180538165,0.001843812
0.2,3,5595189500465745920,0.0019174878,0.0019249648,0.00179619055,0.0019027217,0.0019241395,0.00188798055,0.0019245574,0.0018331328,0.0018874985,0.00192298365
0.3,3,914875599228639360,0.00186174355,0.00185674655,0.0019022425,0.0019537065,0.0019567961,0.00200540015,0.0019298089,0.00201100815,0.00195791155,0.00194669535
0.4,3,4126701496485892096,0.0019427209,0.00185266255,0.001886439,0.00182801965,0.00182489345,0.00183406695,0.0018932106,0.00190503835,0.00186701645,0.0018354311
0.5,3,7815294470242385920,0.00189130565,0.00192060575,0.00189878755,0.00199206875,0.0019105162,0.001842571,0.001895399,0.00194241435,0.00186794695,0.0018554392
0.00001,3,5431901175737229312,0,0,0,0,0,0,0,0,0,0.0012988061
0.000001,3,4948152685773272064,0,0,0,0,0,0.00152813185,0,0,0,0
0.0001,4,9222667330713019392,0.0015104079,0.00108541155,0.0012741207,0.00120306255,0.00062332525,0.0006064462,0.00071344745,0.0013936991,0.0012844729,0.00075496585
0.001,4,2270100929580455680,0.00184681355,0.0013925498,0.0019017811,0.0014349783,0.00171488575,0.00168444135,0.0014726349,0.00156387215,0.0016322206,0.0013559903
0.01,4,4393965909543256064,0.00187544785,0.0020283549,0.0018914452,0.0017405313,0.00182862575,0.0018649918,0.0018997757,0.0019859329,0.00193637545,0.00178616415
0.015,4,2371560178792030208,0.0018185787,0.0019194809,0.00184979205,0.00193381155,0.00182345295,0.001679948,0.0017402168,0.0017824253,0.0017629804,0.0017105188
0.1,4,8701122791477634048,0.0018784312,0.001826474,0.0018421257,0.0019475663,0.0019171271,0.0018293382,0.00186645595,0.00187464305,0.00182641365,0.0018515626
0.15,4,7775091202875597824,0.0018896982,0.001794687,0.001895856,0.0019845134,0.0019823972,0.001891079,0.0019448564,0.00189551925,0.0019816174,0.0019497711
0.2,4,2618206819645056000,0.0019689374,0.0019102786,0.0018960406,0.0019404886,0.0019238355,0.0018434167,0.0018250784,0.00190576215,0.00195153595,0.00186512305
0.3,4,3040444953159995904,0.00198326165,0.00199584055,0.00195703385,0.00201380025,0.00197705425,0.0021113949,0.0019454052,0.0020435474,0.0020000434,0.00193068455
0.4,4,5329596618678991872,0.00196782105,0.001856825,0.0019727625,0.00196433865,0.0019392834,0.00191699185,0.0018945396,0.0019846098,0.00197033925,0.0018973188
0.5,4,8106404600644630528,0.0019995369,0.0020303863,0.0019658765,0.00200262675,0.0019467965,0.00200328175,0.00199919545,0.00197643775,0.0020285576,0.0019937844
0.00001,4,4813111655350872064,0,0.0015500538,0.0011244432,0,0,0,0.00146565495,0,0,0
0.0001,5,5919501829317312512,0.0018029253,0.001155679,0.00094772565,0.0007896144,0.0002819701,0.0006180488,0.0015128356,0.0016060439,0.00169644015,0.00182394035
0.001,5,4810813064055598080,0.00187073125,0.0015059854,0.00124868935,0.0019551975,0.00160948675,0.0014315145,0.001472484,0.0017563712,0.0013596247,0.0017280212
0.01,5,2616475981842900480,0.0017313203,0.00170398765,0.0018957583,0.0019073389,0.0019324187,0.0017232239,0.00175538735,0.0017185838,0.00180916335,0.0017202937
0.015,5,5597163231672124416,0.0020411936,0.00206930985,0.00185389495,0.00190128965,0.00200360205,0.00195238655,0.0020375775,0.00193744875,0.00194796495,0.00200814305
