"m","reps","seed","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10"
0.2,11,3018421301164656128,0.0016307433,0.0018846851,0.00189932995,0.00183500725,0.0006396859,0.0019248922,0.0019063713,0.0019018232,0.00167314135,0.00186978225
0.3,11,3003361612614999552,0.00203921035,0.00206181625,0.00208428205,0.00207372505,0,0.0019457177,0.00214179145,0.00203698015,0.00210064315,0.00205995515
0.4,11,5958033122463211520,0.00157503825,0.002063782,0,0.00207584425,0.00205000315,0.002016615,0.0020563007,0.0020758139,0.002076049,0.00206952055
0.5,11,8496795234727263232,0.00193610025,0.0018883982,0.00205416555,0.002000479,0.00205464325,0.0020274259,0.00200745095,0.00201698695,0.00192938825,0.0018857687
0.01,12,2032107090004246528,0.0017391942,0.00171608535,0.00166081425,0.0016998632,0.00141423665,0.00180789325,0.0017720796,0,0.0016435216,0.00179303135
0.015,12,2191643283453470464,0.00168646685,0.0017266151,0,0.00158681245,0.0000223401,0.00069710335,0.00007883275,0.00169393935,0,0.00031105675
0.1,12,8822603582045361152,0.0016860389,0,0.00181268535,0.0008966255,0.00182440865,0.0002762915,0,0.0008563688,0.00184664935,0.0018063836
0.15,12,4651306807581345792,0.0017525981,0,0.0013121731,0,0.00180792855,0.0017555421,0.0018296819,0.00178187415,0.0017732301,0.00117440905
0.2,12,730907448195794560,0.0019197898,0.00205043995,0.00186165255,0.00190223165,0.002060423,0.00072380495,0.00206821375,0.00202966395,0.0019926261,0
0.3,12,9213370490294706176,0.00196178925,0.001912778,0.00202451155,0.0019839936,0.0018997819,0,0.001977506,0.0019546874,0.00196263575,0.0019660201
0.4,12,5035490615192519680,0.002116752,0.00199575775,0.0020777576,0.002039268,0.0020895904,0.00214590825,0.00212267155,0.00206452625,0.00208915905,0.0020500214
0.5,12,7314539041020834816,0.00206392375,0,0.00197117275,0.00196975365,0.00203628445,0.0020043713,0.0019133321,0.0020657863,0.0019963096,0.00202159055
0.01,13,1992074510575732736,0.0014696976,0.00136302455,0.0005346243,0.0014144222,0.0014763309,0.0000391205,0,0.00132803445,0.0001109563,0.00037655795
0.015,13,5609390631410623488,0.0010575903,0.00166450835,0.00034515705,0.00165805485,0,0.00162977205,0,0.0000644888,0.00158184565,0.00162647535
0.1,13,8763661678711608320,0.00072139055,0.0006465907,0.0006516238,0,0.0019140469,0.00187151935,0.00023493205,0.00193856605,0.0016396506,0.0019415609
0.15,13,652583889050988928,0.00182214475,0.0017989617,0.00043074745,0.00176445335,0.00181863055,0.00117786255,0.00176691275,0.0018376531,0.0017748036,0.0017782334
0.2,13,8833609845221782528,0.0019347945,0,0.0019566121,0.00187845725,0.0019136792,0.00189545935,0,0.0019145631,0.00192592625,0.00181752195
0.3,13,1951473046865408768,0.0018886261,0.00195432615,0,0.0019258744,0.00191326975,0.00191492955,0.0019140436,0.00113222425,0.001943835,0.00195597535
0.4,13,2541238353330704384,0.00118934545,0.00169861405,0,0,0.00172402335,0.0017764582,0.00172109505,0.0012761213,0.0017008858,0
0.5,13,7472067328680513536,0.00209687725,0.00204963105,0.00198938945,0.00194217955,0,0.00199670115,0.00196257575,0.00191276845,0.0019356737,0.00198178435
0.01,14,8782898935507462144,0.0016422853,0.00152848685,0,0.00040844935,0.0015499097,0.00056733625,0.0012851194,0.00138749225,0.0014565769,0.00004935045
0.015,14,7211506875618485248,0.0008306026,0.00081950405,0.00079622905,0.00081779835,0.0008388034,0.0009174314,0.0000299094,0.00086086805,0.0001143746,0.00019071255
0.1,14,7990707637952328704,0.00200376775,0.0019936963,0.001950087,0.00188482025,0.000372176,0.00195025675,0.0018655988,0.00100328225,0.0019053113,0.0019380775
0.15,14,4945199944185800704,0.0019160402,0.00108078795,0.0019632631,0,0.00051628765,0.00045225675,0.0010511214,0.00189921355,0.00192645395,0.00191452935
0.2,14,2865239622217635328,0,0.00174319645,0,0.001770519,0,0.00172264285,0.00177238485,0.0005332286,0.00173062525,0
0.3,14,1674806846641647360,0.00180669285,0,0,0,0,0.0019099452,0.0019038924,0.00175209505,0.001815502,0.00105338545
0.4,14,1511404642568242688,0.0018700428,0.0019590213,0,0.00199374255,0.00191090575,0.0019729604,0.0019793984,0,0.00195219405,0.00203168165
0.5,14,5129158484285961216,0.0020164668,0.00190583105,0.00195667215,0.0019859744,0.0019768835,0.00198247575,0.00195281425,0.0019167822,0.00193891435,0.0019291015
0.001,15,5341956148654555136,0.0000468584,0.0000003992,0.00000029955,0.00002732305,0.0000136711,0.0000069141,0.00011915495,0.0000395017,0.0000586574,0.00006217035
0.01,15,9020289250414973952,0.0000589295,0.0012304661,0.0009453693,0.001232018,0.0001272791,0.0000260486,0.0000305695,0.00004704565,0.0011048358,0.0000632703
0.015,15,2667822967779102208,0.000700267,0.0012293229,0.00010734325,0.00121296565,0.0011971271,0.0004299403,0.0013266528,0.0011713965,0.001147799,0.00132150335
0.1,15,8852457659036075008,0,0.0019450789,0.0019357923,0.0020071696,0.00200659735,0.0019845323,0.00194195715,0.0011064651,0.00190151635,0.00199687915
0.15,15,6843359414676497408,0.0019761268,0.002002319,0.00199928575,0,0.00053265315,0.00051964025,0.00197603525,0,0.00197458415,0.00191446525
0.2,15,4150364983718222848,0.0019569547,0.0018778698,0.0018806737,0.00192793375,0.001953907,0.00076411765,0.00196315175,0.00190563595,0.00191528605,0.0019205483
0.3,15,1475665419364463104,0.00165904425,0.0015416597,0.00161290695,0.00166431145,0.00163229915,0.0016595782,0.00158738755,0,0.0016164088,0.00162370145
0.4,15,2196718836155881216,0,0.00180121775,0.00180919445,0.00189649625,0.0018213965,0,0.00181777545,0.0018548976,0.0018125943,0.00130195805
0.5,15,7771154828165337088,0.00209109255,0,0.0020841639,0.0020953802,0.00209590245,0,0.0020638676,0.0019233199,0.0020804942,0.0020819994
0.01,16,2497657372685083136,0.00051731665,0.0009482764,0.0006081704,0.00141236365,0.00132726855,0.00132482195,0.00119666035,0.0013494413,0.0013450459,0.00003688965
0.015,16,1870795022373368832,0.00025051585,0.0014382077,0.0005868141,0.00052324745,0.0014088473,0.00108012535,0.0000608602,0.0000359626,0.0000733309,0.00163387345
0.1,16,5775131451422532608,0,0,0.001903477,0.00191804965,0.0019698644,0.00192582835,0.001937348,0.00200576035,0.00196082815,0.0008663386
0.15,16,5802628176523160576,0.00169133765,0.00170627115,0.0017092608,0,0.0017794125,0.0017674504,0.00176869025,0.0017599719,0.0017072156,0.00172862455
0.2,16,4571842344214023680,0.0019891617,0.0020215162,0.00199867455,0.00201265825,0.0021074438,0.0020434377,0.0019494566,0,0.00197165465,0.00206965035
0.3,16,7783308572056435712,0.00208254075,0.00205954555,0.00199954485,0.0021742326,0.0020083049,0.00121349095,0.0020646028,0.00211206885,0,0
0.4,16,924762434843493760,0.00189320265,0.001979384,0.00185675655,0,0.00192103345,0,0.001923145,0.0018747062,0,0.0019019703
0.5,16,8231692346644647936,0.00191284475,0.00213317095,0.00218482475,0.00196796915,0.00205493985,0.00215474755,0.00219394865,0.00210564935,0.0021109869,0.00207175895
0.01,17,6363464958976793600,0.0013685396,0.00022697635,0.00133341315,0.0012942752,0.00128294435,0.0005984942,0.00062522515,0,0.0003136811,0.001299406
0.015,17,2338563119480485888,0.00160366465,0.0014449832,0,0.0000283211,0.000508279,0.00165956055,0.0000267215,0,0.00024716585,0.00002204895
